call_id,is_repeat_call,parent_call_id,call_date,call_type,call_subreason,scenario,experiment_condition,customer_id,account_id,rep_id,rep_name,site,queue_name,department,agent_tenure_months,agent_strain_tier,agent_qa_score,agent_aht_secs_base,friction_tier,aht_secs,rep_gaming_propensity,rep_compliance_risk,rep_policy_skill,rep_burnout_level,rep_calls_handled,rep_dar_running_mean,rep_dov_running_mean,rep_trust_accumulated,imei_mismatch_flag,nrf_generated_flag,promo_override_post_call,line_added_no_usage_flag,line_added_same_day_store,rep_aware_gaming,true_resolution,resolution_flag,repeat_contact_30d,repeat_contact_31_60d,escalation_flag,credit_applied,credit_amount,credit_type,credit_authorized,customer_tenure_months,customer_monthly_charges,customer_lines,customer_churn_risk,customer_churn_risk_effective,customer_trust_baseline,customer_patience,customer_is_churned
CALL-0007899,0,,2025-07-13,Network Coverage,,gamed_metric,goodhart_burnout_bleed,C0009416,A0009416,REP00138,Andrea Wilson,NovaWireless,General Support,Call Center,27,medium,0.6408,542.65,normal,386,0.0,0.0,0.5262,0.4741,26,1.0,0.0,0.0,False,False,False,False,False,True,True,True,True,True,False,False,0.0,none,True,32,60.62,1,0.205668,0.257085,62.810519,0.474065,1
CALL-0007900,1,CALL-0007899,2025-07-28,Network Coverage,,gamed_metric,goodhart_burnout_bleed,C0009416,A0009416,REP00181,Christian Singh,NovaWireless,General Support,Call Center,28,low,0.72,488.4,low,294,0.0,0.0,0.698,0.2994,40,1.0,0.0,0.0,False,False,False,False,False,False,False,True,False,False,False,False,0.0,none,True,32,60.62,1,0.205668,0.257085,62.730519,0.474065,1
CALL-0007901,1,CALL-0007899,2025-07-30,Promotion Inquiry,,gamed_metric,goodhart_burnout_bleed,C0009416,A0009416,REP00199,Kaitlyn Bell,NovaWireless,General Support,Call Center,38,medium,0.6155,587.42,low,482,0.0,0.0,0.4803,0.4645,32,1.0,0.0,0.0,False,False,False,False,False,True,False,True,False,False,False,False,0.0,none,True,32,60.62,1,0.205668,0.257085,62.650519,0.474065,1
CALL-0007902,0,,2025-07-25,Promotion Inquiry,Loyalty upgrade not offered,loyalty_offer_missed,goodhart_burnout_bleed,C0007853,A0007853,REP00106,Jessica Lewis,NovaWireless,General Support,Call Center,32,low,0.678,502.97,normal,563,0.0,0.0,0.6052,0.3648,29,1.0,0.0,0.0,False,False,False,False,False,False,False,True,False,True,False,True,10.73,bandaid,True,26,69.0,1,0.205688,0.370238,59.513666,0.652283,1
CALL-0007903,1,CALL-0007902,2025-07-21,Promotion Inquiry,Loyalty upgrade not offered,loyalty_offer_missed,goodhart_burnout_bleed,C0007853,A0007853,REP00041,Maya Ortiz,NovaWireless,General Support,Call Center,36,medium,0.5824,546.23,low,455,0.0,0.0,0.4106,0.5836,30,1.0,0.0,0.0,False,False,False,False,False,True,False,True,True,True,True,True,10.6,bandaid,True,26,69.0,1,0.205688,0.370238,59.373666,0.652283,1
CALL-0007904,0,,2025-07-16,International/Roaming,,clean,goodhart_burnout_bleed,C0008172,A0008172,REP00115,Elliot Wilson,NovaWireless,General Support,Call Center,31,medium,0.6318,566.06,normal,574,0.0,0.0,0.5193,0.5877,38,1.0,0.0,0.0,False,False,False,False,False,False,True,True,False,False,False,False,0.0,none,True,33,44.45,1,0.169365,0.169365,58.53596,0.372506,0
CALL-0007905,0,,2025-07-03,Network Coverage,,unresolvable_clean,goodhart_burnout_bleed,C0006141,A0006141,REP00154,Aiden Hall,NovaWireless,General Support,Call Center,31,medium,0.594,598.07,normal,807,0.0,0.0,0.4331,0.5924,29,1.0,0.0,0.0,False,False,False,False,False,False,False,False,True,False,False,True,24.21,service_credit,True,6,49.73,2,0.283039,0.396255,80.736795,0.386461,1
CALL-0007906,1,CALL-0007905,2025-07-29,Device Issue,,unresolvable_clean,goodhart_burnout_bleed,C0006141,A0006141,REP00078,Jace Perez,NovaWireless,General Support,Call Center,18,low,0.6276,520.04,peak,878,0.0,0.0,0.506,0.332,33,1.0,0.0,0.0,False,False,False,False,False,False,False,True,False,False,False,True,22.62,service_credit,True,6,49.73,2,0.283039,0.396255,80.686795,0.386461,1
CALL-0007907,0,,2025-07-22,Promotion Inquiry,Loyalty upgrade not offered,loyalty_offer_missed,goodhart_burnout_bleed,C0009653,A0009653,REP00234,Samantha Hill,NovaWireless,General Support,Call Center,36,medium,0.583,515.54,normal,490,0.0,0.0,0.42,0.4198,37,1.0,0.0,0.0,False,False,False,False,False,False,False,True,False,True,False,True,17.36,bandaid,True,6,116.01,1,0.431836,0.777305,83.58881600000001,0.52262,1
CALL-0007908,1,CALL-0007907,2025-07-19,Promotion Inquiry,Loyalty upgrade not offered,loyalty_offer_missed,goodhart_burnout_bleed,C0009653,A0009653,REP00081,Naomi Martinez,NovaWireless,General Support,Call Center,27,high,0.7207,584.4,normal,571,0.0,0.0,0.6927,0.6632,29,1.0,0.0,0.0,False,False,False,False,False,True,False,True,False,True,False,True,10.98,bandaid,True,6,116.01,1,0.431836,0.777305,83.44881600000001,0.52262,1
CALL-0007909,0,,2025-07-10,Billing Dispute,,clean,goodhart_burnout_bleed,C0004128,A0004128,REP00041,Maya Ortiz,NovaWireless,General Support,Call Center,36,medium,0.5824,546.23,high,650,0.0,0.0,0.4117,0.5831,31,1.0,0.0,0.0,False,False,False,False,False,False,True,True,False,False,False,False,0.0,none,True,19,31.01,2,0.205159,0.205159,78.190319,0.445627,0
CALL-0007910,0,,2025-07-13,Billing Dispute,,clean,goodhart_burnout_bleed,C0008536,A0008536,REP00063,Jeremiah Allen,NovaWireless,General Support,Call Center,37,medium,0.6701,570.45,high,694,0.0,0.0,0.5832,0.3989,22,1.0,0.0,0.0,False,False,False,False,False,False,True,True,False,False,False,True,10.29,courtesy,True,0,51.68,3,0.305239,0.305239,73.318299,0.834851,0
CALL-0007911,0,,2025-07-30,Billing Dispute,,clean,goodhart_burnout_bleed,C0006555,A0006555,REP00119,Logan Kim,NovaWireless,General Support,Call Center,30,medium,0.7884,535.51,normal,456,0.0,0.0,0.8377,0.4812,48,1.0,0.0,0.0,False,False,False,False,False,False,True,True,False,False,False,True,12.9,courtesy,True,10,28.22,5,0.274193,0.274193,80.13752099999999,0.426556,0
CALL-0007912,0,,2025-07-17,Billing Dispute,,unresolvable_clean,goodhart_burnout_bleed,C0001330,A0001330,REP00077,Makayla Williams,NovaWireless,General Support,Call Center,30,low,0.5697,522.86,peak,891,0.0,0.0,0.3846,0.4842,30,1.0,0.0,0.0,False,False,False,False,False,False,False,True,False,False,True,True,23.76,service_credit,True,11,49.9,4,0.490431,0.686603,91.11759,0.677266,0
CALL-0007913,0,,2025-07-29,Billing Dispute,,unresolvable_clean,goodhart_burnout_bleed,C0009080,A0009080,REP00149,Christina Reed,NovaWireless,General Support,Call Center,38,medium,0.6553,601.87,normal,740,0.0,0.0,0.564,0.6445,35,1.0,0.0,0.0,False,False,False,False,False,False,False,True,False,True,False,True,23.6,service_credit,True,4,83.92,1,0.206727,0.289418,65.637102,0.376576,0
CALL-0007914,1,CALL-0007913,2025-07-05,Network Coverage,,unresolvable_clean,goodhart_burnout_bleed,C0009080,A0009080,REP00016,Chris Brooks,NovaWireless,General Support,Call Center,25,medium,0.757,555.41,normal,857,0.0,0.0,0.7666,0.6211,28,1.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,True,23.18,service_credit,True,4,83.92,1,0.206727,0.289418,65.587102,0.376576,0
CALL-0007915,0,,2025-07-09,Device Issue,,clean,goodhart_burnout_bleed,C0006400,A0006400,REP00041,Maya Ortiz,NovaWireless,General Support,Call Center,36,medium,0.5824,546.23,normal,464,0.0,0.0,0.4129,0.5826,32,1.0,0.0,0.0,False,False,False,False,False,False,True,True,False,False,False,False,0.0,none,True,42,42.71,1,0.281615,0.281615,59.723598,0.520473,1
CALL-0007916,0,,2025-07-23,Billing Dispute,,clean,goodhart_burnout_bleed,C0006147,A0006147,REP00073,Andre Walker,NovaWireless,General Support,Call Center,24,medium,0.5324,592.8,peak,936,0.0,0.0,0.3234,0.4956,41,1.0,0.0,0.0,False,False,False,False,False,False,True,True,False,False,False,False,0.0,none,True,37,34.26,2,0.383186,0.383186,81.292729,0.635405,0
CALL-0007917,0,,2025-07-26,Network Coverage,,unresolvable_clean,goodhart_burnout_bleed,C0001819,A0001819,REP00080,Mateo Jenkins,NovaWireless,General Support,Call Center,42,medium,0.6968,521.77,high,701,0.0,0.0,0.643,0.4465,28,1.0,0.0,0.0,False,False,False,False,False,False,False,False,True,False,True,True,22.73,service_credit,True,12,57.17,1,0.197511,0.276515,62.17140800000001,0.542847,0
CALL-0007918,1,CALL-0007917,2025-07-07,Payment Arrangement,,unresolvable_clean,goodhart_burnout_bleed,C0001819,A0001819,REP00204,Leah Cook,NovaWireless,General Support,Call Center,28,low,0.7057,570.7,peak,820,0.0,0.0,0.664,0.3819,32,1.0,0.0,0.0,False,True,False,False,False,False,False,True,True,True,True,True,24.08,service_credit,True,12,57.17,1,0.197511,0.276515,62.12140800000001,0.542847,0
CALL-0007919,0,,2025-07-20,Device Issue,Activation failed,activation_failed,goodhart_burnout_bleed,C0008331,A0008331,REP00131,Eleanor Torres,NovaWireless,General Support,Call Center,29,medium,0.5089,547.4,low,766,0.0,0.0,0.2573,0.4381,28,1.0,0.0,0.0,True,False,False,False,False,False,False,False,False,False,False,True,9.54,service_credit,True,0,45.29,2,0.244796,0.330475,59.404602000000004,0.583278,0
CALL-0007920,0,,2025-07-23,Device Issue,Device activation,activation_clean,goodhart_burnout_bleed,C0008942,A0008942,REP00068,Ashton White,NovaWireless,General Support,Call Center,24,medium,0.6954,540.3,low,646,0.0,0.0,0.6402,0.5319,28,1.0,0.0,0.0,False,False,False,False,False,False,True,True,False,True,False,False,0.0,none,True,1,25.14,5,0.299396,0.269456,75.049189,0.59089,0
CALL-0007921,1,CALL-0007920,2025-07-04,Device Issue,Device activation,activation_clean,goodhart_burnout_bleed,C0008942,A0008942,REP00118,Caleb Gupta,NovaWireless,General Support,Call Center,24,medium,0.7832,511.63,low,461,0.0,0.0,0.8222,0.5452,33,1.0,0.0,0.0,False,False,False,False,False,False,True,True,False,False,False,False,0.0,none,True,1,25.14,5,0.299396,0.269456,75.049189,0.59089,0
CALL-0007922,0,,2025-07-13,Payment Arrangement,,clean,goodhart_burnout_bleed,C0006442,A0006442,REP00158,James Ross,NovaWireless,General Support,Call Center,22,low,0.7179,524.18,normal,540,0.0,0.0,0.6913,0.4266,36,1.0,0.0,0.0,False,False,False,False,False,False,True,True,False,True,False,True,14.02,courtesy,True,58,65.44,3,0.300136,0.300136,79.25477,0.431995,0
CALL-0007923,1,CALL-0007922,2025-07-21,Network Coverage,,clean,goodhart_burnout_bleed,C0006442,A0006442,REP00088,Elliot Robinson,NovaWireless,General Support,Call Center,34,medium,0.7032,498.51,normal,425,0.0,0.0,0.6589,0.4592,32,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False,0.0,none,True,58,65.44,3,0.300136,0.300136,79.25477,0.431995,0
CALL-0007924,0,,2025-07-03,Network Coverage,,gamed_metric,goodhart_burnout_bleed,C0009091,A0009091,REP00171,Anita Shah,NovaWireless,General Support,Call Center,40,medium,0.5934,553.97,normal,492,0.0,0.0,0.4308,0.4209,28,1.0,0.0,0.0,False,False,False,False,False,True,False,True,True,True,False,False,0.0,none,True,34,111.49,0,0.308219,0.385274,51.951192000000006,0.401053,1
CALL-0007925,1,CALL-0007924,2025-07-29,Promotion Inquiry,,gamed_metric,goodhart_burnout_bleed,C0009091,A0009091,REP00216,Jace Lopez,NovaWireless,General Support,Call Center,29,medium,0.4757,537.11,normal,546,0.0,0.0,0.2068,0.6309,39,1.0,0.0,0.0,False,False,False,False,False,False,False,True,False,True,False,False,0.0,none,True,34,111.49,0,0.308219,0.385274,51.87119200000001,0.401053,1
CALL-0007926,1,CALL-0007924,2025-07-30,Account Inquiry,,gamed_metric,goodhart_burnout_bleed,C0009091,A0009091,REP00070,Sara Cooper,NovaWireless,General Support,Call Center,40,low,0.6715,475.15,normal,452,0.0,0.0,0.5853,0.3238,21,1.0,0.0,0.0,False,False,False,False,False,False,False,True,False,True,True,False,0.0,none,True,34,111.49,0,0.308219,0.385274,51.79119200000001,0.401053,1
CALL-0007927,0,,2025-07-24,Promotion Inquiry,Loyalty upgrade not offered,loyalty_offer_missed,goodhart_burnout_bleed,C0006422,A0006422,REP00130,Casey Morgan,NovaWireless,General Support,Call Center,39,medium,0.5771,584.1,high,562,0.0,0.0,0.4081,0.5808,37,1.0,0.0,0.0,False,False,False,False,False,False,False,True,False,True,False,True,11.11,bandaid,True,20,118.25,3,0.127842,0.230116,77.848511,0.771532,0
CALL-0007928,1,CALL-0007927,2025-07-19,Promotion Inquiry,Loyalty upgrade not offered,loyalty_offer_missed,goodhart_burnout_bleed,C0006422,A0006422,REP00202,Joseph Cook,NovaWireless,General Support,Call Center,25,low,0.7595,503.99,normal,548,0.0,0.0,0.7717,0.4128,28,1.0,0.0,0.0,False,False,False,False,False,True,False,True,False,True,True,True,16.12,bandaid,True,20,118.25,3,0.127842,0.230116,77.708511,0.771532,0
CALL-0007929,0,,2025-07-13,Network Coverage,,clean,goodhart_burnout_bleed,C0004562,A0004562,REP00068,Ashton White,NovaWireless,General Support,Call Center,24,medium,0.6954,540.3,normal,434,0.0,0.0,0.6409,0.5314,29,1.0,0.0,0.0,True,False,False,False,False,False,True,True,False,False,False,False,0.0,none,True,11,55.15,4,0.316735,0.316735,54.454530000000005,0.331578,0
CALL-0007930,0,,2025-07-02,Promotion Inquiry,,clean,goodhart_burnout_bleed,C0005650,A0005650,REP00086,Olivia Jenkins,NovaWireless,General Support,Call Center,31,medium,0.5545,529.62,normal,526,0.0,0.0,0.3522,0.4525,29,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,True,10.0,courtesy,True,2,55.82,3,0.310911,0.310911,90.550483,0.283152,0
CALL-0007931,0,,2025-07-05,Device Issue,Device activation,activation_clean,goodhart_burnout_bleed,C0003861,A0003861,REP00151,Michelle Castillo,NovaWireless,General Support,Call Center,42,low,0.6867,523.67,low,618,0.0,0.0,0.6231,0.3098,29,1.0,0.0,0.0,False,False,False,False,False,False,True,True,False,False,False,False,0.0,none,True,17,22.2,5,0.431291,0.388162,50.125037,0.719291,1
CALL-0007932,0,,2025-07-10,Device Issue,Device activation,activation_clean,goodhart_burnout_bleed,C0004147,A0004147,REP00003,Finn Foster,NovaWireless,General Support,Call Center,42,medium,0.6439,565.87,normal,598,0.0,0.0,0.5363,0.5007,30,1.0,0.0,0.0,False,False,False,False,False,False,True,True,False,False,True,False,0.0,none,True,4,54.89,1,0.090781,0.081703,80.563921,0.300366,1
CALL-0007933,0,,2025-07-26,Payment Arrangement,,clean,goodhart_burnout_bleed,C0002380,A0002380,REP00122,Dakota Carter,NovaWireless,General Support,Call Center,32,low,0.6308,563.76,normal,534,0.0,0.0,0.5125,0.4308,33,1.0,0.0,0.0,False,False,False,False,False,False,True,True,False,False,False,False,0.0,none,True,27,61.64,1,0.122057,0.122057,64.44918,0.675195,0
CALL-0007934,0,,2025-07-07,Billing Dispute,,clean,goodhart_burnout_bleed,C0003395,A0003395,REP00243,Christian Parker,NovaWireless,General Support,Call Center,38,high,0.6101,582.98,low,606,0.0,0.0,0.4725,0.6673,35,1.0,0.0,0.0,False,False,False,False,False,False,True,True,False,False,False,True,10.83,courtesy,True,36,40.96,4,0.228763,0.228763,68.381605,0.538856,0
CALL-0007935,0,,2025-07-02,Promotion Inquiry,,clean,goodhart_burnout_bleed,C0007433,A0007433,REP00101,Liam Ward,NovaWireless,General Support,Call Center,32,high,0.5093,572.44,high,613,0.0,0.0,0.2522,0.7076,24,1.0,0.0,0.0,False,False,False,False,False,False,True,True,False,False,False,True,10.0,courtesy,True,38,44.67,1,0.38225,0.38225,58.896257000000006,0.686248,1
CALL-0007936,0,,2025-07-21,Device Issue,,clean,goodhart_burnout_bleed,C0000349,A0000349,REP00048,Diana Allen,NovaWireless,General Support,Call Center,35,low,0.7146,517.45,normal,457,0.0,0.0,0.6802,0.3319,29,1.0,0.0,0.0,False,False,False,False,False,False,True,True,False,False,False,False,0.0,none,True,28,47.97,3,0.304934,0.304934,59.363197,0.829415,0
CALL-0007937,0,,2025-07-19,Device Issue,,clean,goodhart_burnout_bleed,C0009117,A0009117,REP00030,Chloe Walker,NovaWireless,General Support,Call Center,32,low,0.6322,562.58,normal,626,0.0,0.0,0.5124,0.4204,30,1.0,0.0,0.0,False,False,False,False,False,False,True,True,False,False,False,False,0.0,none,True,8,66.72,0,0.321209,0.321209,63.188421,0.262442,1
CALL-0007938,0,,2025-07-24,Device Issue,,unresolvable_clean,goodhart_burnout_bleed,C0007191,A0007191,REP00109,Alexa Reed,NovaWireless,General Support,Call Center,27,medium,0.6797,544.54,normal,607,0.0,0.0,0.6087,0.4967,29,1.0,0.0,0.0,False,False,False,False,False,False,False,True,False,False,False,True,23.59,service_credit,True,19,58.29,3,0.37183,0.520562,87.12626,0.846772,0
CALL-0007939,0,,2025-07-03,Device Issue,,clean,goodhart_burnout_bleed,C0002200,A0002200,REP00199,Kaitlyn Bell,NovaWireless,General Support,Call Center,38,medium,0.6155,587.42,high,774,0.0,0.0,0.4814,0.464,33,1.0,0.0,0.0,False,False,False,False,False,False,True,True,False,False,False,False,0.0,none,True,33,89.58,1,0.272541,0.272541,90.693913,0.377307,0
CALL-0007940,0,,2025-07-15,Network Coverage,,clean,goodhart_burnout_bleed,C0005063,A0005063,REP00068,Ashton White,NovaWireless,General Support,Call Center,24,medium,0.6954,540.3,normal,585,0.0,0.0,0.6416,0.5309,30,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False,0.0,none,True,6,22.7,2,0.184236,0.184236,66.562231,0.363112,0
CALL-0007941,0,,2025-07-19,Network Coverage,,clean,goodhart_burnout_bleed,C0002128,A0002128,REP00043,Ella Turner,NovaWireless,General Support,Call Center,39,low,0.6708,511.0,high,659,0.0,0.0,0.5946,0.3574,34,1.0,0.0,0.0,False,False,False,False,False,False,True,True,False,False,False,False,0.0,none,True,7,49.66,3,0.489876,0.489876,96.495031,0.197501,1
CALL-0007942,0,,2025-07-07,Device Issue,Device activation,activation_clean,goodhart_burnout_bleed,C0001922,A0001922,REP00162,Jessica Jenkins,NovaWireless,General Support,Call Center,31,low,0.6334,545.13,high,664,0.0,0.0,0.5225,0.4663,38,1.0,0.0,0.0,False,False,False,False,False,False,False,True,False,False,False,False,0.0,none,True,8,43.62,1,0.301045,0.270941,65.578757,0.709713,1
CALL-0007943,0,,2025-07-08,Device Issue,Device activation,activation_clean,goodhart_burnout_bleed,C0001186,A0001186,REP00095,Charles Roberts,NovaWireless,General Support,Call Center,23,low,0.6455,514.47,high,673,0.0,0.0,0.5496,0.3938,41,1.0,0.0,0.0,False,False,False,False,False,False,False,True,False,False,True,False,0.0,none,True,40,53.8,1,0.314934,0.283441,79.421026,0.529031,0
CALL-0007944,0,,2025-07-09,Billing Dispute,,clean,goodhart_burnout_bleed,C0008412,A0008412,REP00237,Dominic Chen,NovaWireless,General Support,Call Center,35,low,0.6034,544.12,normal,626,0.0,0.0,0.448,0.3764,25,1.0,0.0,0.0,False,False,False,False,False,False,True,True,False,False,False,True,14.9,courtesy,True,19,68.14,1,0.370868,0.370868,70.566371,0.826487,0
CALL-0007945,0,,2025-07-28,Promotion Inquiry,,clean,goodhart_burnout_bleed,C0006300,A0006300,REP00160,Amy Turner,NovaWireless,General Support,Call Center,33,low,0.5987,457.31,normal,571,0.0,0.0,0.4417,0.3615,28,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,True,10.0,courtesy,True,64,33.13,4,0.26786,0.26786,43.653024,0.810845,0
CALL-0007946,0,,2025-07-27,Device Issue,,clean,goodhart_burnout_bleed,C0002948,A0002948,REP00241,James Lewis,NovaWireless,General Support,Call Center,36,high,0.6113,613.76,peak,763,0.0,0.0,0.4675,0.4591,28,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False,0.0,none,True,42,74.94,3,0.337203,0.337203,49.514221,0.61212,0
CALL-0007947,0,,2025-07-30,Device Issue,Device activation,activation_clean,goodhart_burnout_bleed,C0001675,A0001675,REP00130,Casey Morgan,NovaWireless,General Support,Call Center,39,medium,0.5771,584.1,low,637,0.0,0.0,0.4093,0.5803,38,1.0,0.0,0.0,False,False,False,False,False,False,True,True,False,False,False,False,0.0,none,True,36,47.13,2,0.384008,0.345607,65.062363,0.071058,1
CALL-0007948,0,,2025-07-19,Promotion Inquiry,Loyalty upgrade not offered,loyalty_offer_missed,goodhart_burnout_bleed,C0006002,A0006002,REP00232,Alexis Alvarez,NovaWireless,General Support,Call Center,30,low,0.5981,514.49,low,403,0.0,0.0,0.4482,0.4439,35,1.0,0.0,0.0,False,False,False,False,False,False,True,True,False,False,False,True,17.85,bandaid,True,4,103.42,1,0.257965,0.464337,66.26542,0.56991,0
CALL-0007949,0,,2025-07-19,Device Issue,Device activation,activation_clean,goodhart_burnout_bleed,C0000560,A0000560,REP00026,Anthony Baker,NovaWireless,General Support,Call Center,37,medium,0.635,529.16,normal,621,0.0,0.0,0.5324,0.5319,45,1.0,0.0,0.0,False,False,False,False,False,False,True,True,False,False,False,False,0.0,none,True,22,43.01,3,0.274316,0.246884,74.500301,0.814236,0
CALL-0007950,0,,2025-07-20,Promotion Inquiry,Loyalty upgrade not offered,loyalty_offer_missed,goodhart_burnout_bleed,C0009389,A0009389,REP00004,Hazel Robinson,NovaWireless,General Support,Call Center,26,low,0.593,556.15,high,588,0.0,0.0,0.4334,0.4112,31,1.0,0.0,0.0,False,False,False,False,False,False,False,True,False,False,False,True,16.78,bandaid,True,3,64.34,0,0.05866,0.105588,81.656085,0.30464,0
CALL-0007951,0,,2025-07-18,Promotion Inquiry,Loyalty upgrade not offered,loyalty_offer_missed,goodhart_burnout_bleed,C0005917,A0005917,REP00064,Eleanor Lewis,NovaWireless,General Support,Call Center,42,low,0.6604,527.83,normal,481,0.0,0.0,0.5752,0.4468,36,1.0,0.0,0.0,False,False,False,False,False,False,False,True,False,True,False,True,14.32,bandaid,True,45,63.42,1,0.358384,0.645091,75.53572,0.507341,1
CALL-0007952,1,CALL-0007951,2025-07-21,Promotion Inquiry,Loyalty upgrade not offered,loyalty_offer_missed,goodhart_burnout_bleed,C0005917,A0005917,REP00246,Ella Walker,NovaWireless,General Support,Call Center,29,medium,0.5271,557.29,peak,827,0.0,0.0,0.3128,0.4739,41,1.0,0.0,0.0,False,False,False,False,False,True,False,True,False,True,False,True,12.54,bandaid,True,45,63.42,1,0.358384,0.645091,75.39572,0.507341,1
CALL-0007953,0,,2025-07-22,Device Issue,Activation failed,activation_failed,goodhart_burnout_bleed,C0006107,A0006107,REP00242,Derek Alvarez,NovaWireless,General Support,Call Center,30,medium,0.5707,540.86,normal,851,0.0,0.0,0.3854,0.6224,29,1.0,0.0,0.0,True,False,False,False,False,False,False,False,True,True,True,True,8.2,service_credit,True,61,45.7,3,0.38251,0.516389,52.059876,0.064031,0
CALL-0007954,1,CALL-0007953,2025-07-21,Device Issue,Activation failed,activation_failed,goodhart_burnout_bleed,C0006107,A0006107,REP00136,Andrew Clark,NovaWireless,General Support,Call Center,33,medium,0.6738,554.4,high,873,0.0,0.0,0.5982,0.5008,31,1.0,0.0,0.0,True,False,False,False,False,False,False,True,True,False,True,True,6.97,service_credit,True,61,45.7,3,0.38251,0.516389,52.019876000000004,0.064031,0
CALL-0007955,1,CALL-0007953,2025-07-16,Device Issue,Activation failed,activation_failed,goodhart_burnout_bleed,C0006107,A0006107,REP00204,Leah Cook,NovaWireless,General Support,Call Center,28,low,0.7057,570.7,low,729,0.0,0.0,0.6647,0.3969,33,1.0,0.0,0.0,False,False,False,False,False,False,False,True,True,False,True,True,5.98,service_credit,True,61,45.7,3,0.38251,0.516389,51.979876000000004,0.064031,0
CALL-0007956,0,,2025-07-08,Device Issue,Device activation,activation_clean,goodhart_burnout_bleed,C0003723,A0003723,REP00159,Anita Kelley,NovaWireless,General Support,Call Center,24,low,0.6795,506.85,normal,539,0.0,0.0,0.6075,0.3131,28,1.0,0.0,0.0,False,False,False,False,False,False,True,True,False,False,False,False,0.0,none,True,56,58.45,5,0.282399,0.254159,70.708573,0.477258,0
CALL-0007957,0,,2025-07-05,Network Coverage,,clean,goodhart_burnout_bleed,C0003345,A0003345,REP00114,Angela Thompson,NovaWireless,General Support,Call Center,39,medium,0.6197,549.09,normal,617,0.0,0.0,0.4899,0.4616,33,1.0,0.0,0.0,False,False,False,False,False,False,True,True,False,False,False,False,0.0,none,True,13,35.67,2,0.206855,0.206855,80.91794,0.578777,0
CALL-0007958,0,,2025-07-29,Promotion Inquiry,,clean,goodhart_burnout_bleed,C0000983,A0000983,REP00216,Jace Lopez,NovaWireless,General Support,Call Center,29,medium,0.4757,537.11,high,693,0.0,0.0,0.2084,0.6304,40,1.0,0.0,0.0,False,False,False,False,False,False,True,True,False,False,False,True,10.0,courtesy,True,37,92.89,1,0.310544,0.310544,76.617484,0.764471,0
CALL-0007959,0,,2025-07-02,Device Issue,Device activation,activation_clean,goodhart_burnout_bleed,C0008776,A0008776,REP00096,Anthony Gonzalez,NovaWireless,General Support,Call Center,29,medium,0.6255,577.48,normal,662,0.0,0.0,0.5017,0.5091,33,1.0,0.0,0.0,False,False,False,False,False,False,True,True,False,False,False,False,0.0,none,True,5,58.75,3,0.43198,0.388782,49.774014,0.223311,0
CALL-0007960,0,,2025-07-12,Account Inquiry,,gamed_metric,goodhart_burnout_bleed,C0004570,A0004570,REP00143,Chloe Smith,NovaWireless,General Support,Call Center,35,medium,0.739,528.92,normal,377,0.0,0.0,0.7334,0.3818,35,1.0,0.0,0.0,False,False,False,False,False,True,False,True,False,False,False,False,0.0,none,True,35,84.72,2,0.22699,0.283737,49.445671000000004,0.961026,0
CALL-0007961,0,,2025-07-08,Network Coverage,,clean,goodhart_burnout_bleed,C0002119,A0002119,REP00024,Julian James,NovaWireless,General Support,Call Center,24,medium,0.663,525.68,peak,735,0.0,0.0,0.5711,0.521,25,1.0,0.0,0.0,True,False,False,False,False,False,True,True,False,True,False,False,0.0,none,True,0,96.56,4,0.294984,0.294984,77.24381,0.833293,1
CALL-0007962,1,CALL-0007961,2025-07-11,Billing Dispute,,clean,goodhart_burnout_bleed,C0002119,A0002119,REP00010,Jace James,NovaWireless,General Support,Call Center,24,medium,0.5432,494.07,normal,641,0.0,0.0,0.3424,0.5643,39,1.0,0.0,0.0,False,False,False,False,False,False,True,True,False,False,False,True,11.89,courtesy,True,0,96.56,4,0.294984,0.294984,77.24381,0.833293,1
CALL-0007963,0,,2025-07-03,Device Issue,Device activation,activation_clean,goodhart_burnout_bleed,C0001579,A0001579,REP00172,Gabriel Young,NovaWireless,General Support,Call Center,19,medium,0.6829,545.19,normal,772,0.0,0.0,0.613,0.4137,26,1.0,0.0,0.0,False,False,False,False,False,False,True,True,False,False,False,False,0.0,none,True,67,79.19,2,0.369999,0.332999,81.291304,0.377332,0
CALL-0007964,0,,2025-07-20,Promotion Inquiry,,clean,goodhart_burnout_bleed,C0002240,A0002240,REP00025,Hailey Gomez,NovaWireless,General Support,Call Center,29,low,0.6788,544.53,low,465,0.0,0.0,0.6108,0.5042,34,1.0,0.0,0.0,False,False,False,False,False,False,True,True,False,False,False,True,10.0,courtesy,True,21,20.7,3,0.244959,0.244959,62.161421,0.545405,1
